pt_root_id,Area Membership
864691136051686643,RL
864691136194985942,RL
864691135113989273,RL
864691135940080806,RL
864691135582422893,RL
864691135582422893,RL
864691134918384906,RL
864691134989467514,RL
864691135463453246,RL
864691134917864714,RL
864691136953035743,RL
864691135639698747,RL
864691135294150412,RL
864691135429576752,RL
864691135685092023,RL
864691135270391717,RL
864691136051607283,RL
864691136423485999,RL
864691135367992569,RL
864691136952928735,RL
864691136952928735,RL
864691136135542923,RL
864691134939991651,RL
864691136085185388,RL
864691135992497089,RL
864691135992497089,RL
864691136085320300,RL
864691135856751662,V1
864691135874516366,V1
864691135509757449,V1
864691135429691184,V1
864691135995020970,RL
864691135584767864,RL
864691135416580282,RL
864691135762659638,AL
864691135700916091,RL
864691135571644397,RL
864691135511115984,V1
864691135867156758,RL
864691135658866050,RL
864691135639562299,RL
864691136617906651,RL
864691135307796806,RL
864691135469249618,RL
864691136578708500,RL
864691135468357260,RL
864691135946339876,RL
864691135946339876,RL
864691135927130068,RL
864691136724616189,AL
864691136724616189,AL
864691135565581847,AL
864691135776599648,RL
864691135684334578,AL
864691136903051698,RL
864691135582636141,AL
864691136011433891,RL
864691136011433891,RL
864691136023763769,RL
864691135771667019,RL
864691135771667019,AL
864691136009427884,RL
864691136009427884,RL
864691136005363914,RL
864691135725917759,RL
864691135696810394,RL
864691135696810394,RL
864691135374520776,AL
864691135492399455,AL
864691136228084561,RL
864691135511547856,RL
864691135359744088,AL
864691135615210187,RL
864691136297315099,AL
864691136297315099,RL
864691135538747506,AL
864691135859246184,AL
864691135859246184,RL
864691135590572811,AL
864691135582162285,RL
864691135162908461,RL
864691135162908461,AL
864691137197537601,RL
864691137197537601,AL
864691135416294074,RL
864691135455021418,RL
864691135455021418,RL
864691135468764242,AL
864691135502838709,RL
864691136362378466,RL
864691135416475834,RL
864691135733627028,AL
864691136275031565,RL
864691136275031565,AL
864691135183025410,RL
864691135564651607,RL
864691136419686807,AL
864691136419686807,RL
864691135700496418,RL
864691135700496418,RL
864691135741387115,RL
864691136009740972,RL
864691136009740972,RL
864691135859703400,V1
864691135338966758,V1
864691136419766935,RL
864691136925982794,AL
864691135454591594,AL
864691135454591594,RL
864691135749579561,RL
864691136195075798,AL
864691136195179084,RL
864691135584707704,RL
864691135884905584,RL
864691135976629571,RL
864691135407755977,RL
864691135441651784,RL
864691135441651784,RL
864691135697128346,RL
864691135273163537,RL
864691135428780080,RL
864691135926143246,RL
864691136106415577,V1
864691135938120452,V1
864691136423678255,RL
864691136106015193,V1
864691134885509370,RL
864691135856632622,AL
864691135856632622,RL
864691136989979541,V1
864691135294159116,RL
864691135696943770,RL
864691134965602079,RL
864691136923780068,RL
864691135946627364,AL
864691135569770374,RL
864691135065918788,RL
864691135571782893,RL
864691135454923370,AL
864691135954735880,AL
864691135568701164,RL
864691136419115159,RL
864691135876346195,AL
864691136662666462,RL
864691135737379716,AL
864691135233754713,RL
864691135233754713,RL
864691135781483856,LM
864691135687539936,V1
864691135926254350,V1
864691135810366668,V1
864691135416568250,V1
864691135416568250,V1
864691136926431050,V1
864691135495406224,AL
864691136741313372,RL
864691135257318575,RL
864691135349278167,RL
864691135655124418,RL
864691136024881465,AL
864691136176301574,RL
864691135876833363,AL
864691135473092146,RL
864691135572144165,RL
864691135616359273,V1
864691135808270621,RL
864691135270063013,RL
864691135800273506,AL
864691135182637314,AL
864691135590906891,V1
864691137054505846,RL
864691135374467784,AL
864691135590564107,AL
864691136952924383,AL
864691135429601840,AL
864691135763051318,AL
864691135954798600,AL
864691135800937826,AL
864691135342322865,AL
864691136052089075,AL
864691135700409211,AL
864691136106327001,AL
864691135345239455,AL
864691135345239455,AL
864691136601583569,AL
864691136811814771,AL
864691135987537155,AL
864691135593659947,AL
864691135736488084,AL
864691136723388157,AL
864691135194437418,RL
864691134940483171,RL
864691136041695062,AL
864691135736907396,RL
864691135716133658,RL
864691135816436047,RL
864691137020583278,RL
864691135876660563,RL
864691136419262359,RL
864691136084069740,AL
864691136032536507,RL
864691135383191514,RL
864691135472758578,RL
864691135509627913,RL
864691135987915779,RL
864691136437364638,RL
864691136741438556,RL
864691135851507655,RL
864691135275186917,RL
864691135275186917,RL
864691135776600160,RL
864691136419558807,RL
864691136371504520,RL
864691137198227521,RL
864691135307802438,RL
864691135945397796,RL
864691136521557905,RL
864691135988637440,RL
864691136379716821,RL
864691136379716821,RL
864691134918262538,RL
864691135719414065,RL
864691135634923747,RL
864691135404012270,V1
864691136020813048,V1
864691134885643002,V1
864691136436398750,V1
864691135335162345,V1
864691136602787025,V1
864691135855860782,V1
864691135855860782,V1
864691135919576752,V1
864691135940835750,AL
864691135940835750,RL
864691135857317422,RL
864691136595262626,RL
864691135781776720,RL
864691136334425779,AL
864691135518267274,AL
864691135749546025,RL
864691135939931302,RL
864691136812693363,RL
864691135476106920,AL
864691136005590474,V1
864691136005590474,RL
864691135910603945,RL
864691137197875521,AL
864691135081649911,AL
864691135771668043,AL
864691136662631646,RL
864691135800945250,AL
864691135274747877,RL
864691136953041887,RL
864691135657802114,V1
864691135441755208,RL
864691136312552509,AL
864691136174997254,RL
864691135883886448,AL
864691136273915326,AL
864691136009229996,RL
864691135726051391,RL
864691135684640951,RL
864691135940356518,RL
864691135684124146,V1
864691135059131291,AL
864691135374678089,RL
864691136310615386,RL
864691135359723352,V1
864691135447535444,RL
864691136209883580,V1
864691135594432043,RL
864691135476622760,AL
864691136371314824,RL
864691135777897661,RL
864691135182815234,RL
864691135910660777,AL
864691135428676144,AL
864691135660842736,RL
864691135478734022,RL
864691135926320596,AL
864691135498605843,AL
864691136020246776,AL
864691137020109934,RL
864691135383905003,RL
864691136238596924,RL
864691135700360994,RL
864691135446698130,RL
864691135859454312,RL
864691135211050432,AL
864691136237644604,AL
864691135383940843,AL
864691135304502183,AL
864691135356050895,RL
864691135725035435,AL
864691136595769506,AL
864691135100839712,AL
864691136176316166,AL
864691136176316166,RL
864691135778183357,AL
864691135772667979,AL
864691136380066773,AL
864691135013881590,RL
864691135468141964,AL
864691136974672156,AL
864691136275213837,AL
864691136362637026,RL
864691135349434839,RL
864691135927046158,RL
864691135946777636,RL
864691135279266465,RL
864691135718996273,RL
864691135429100592,RL
864691135974980207,RL
864691135974980207,RL
864691136923336676,RL
864691136135226251,RL
864691135502837597,RL
864691135884823664,RL
864691136951634143,RL
864691134965433631,RL
864691135123345447,RL
864691135273250321,RL
864691136118618392,RL
864691136118618392,RL
864691135308094278,RL
864691136005623498,RL
864691136057359832,RL
864691136812485491,RL
864691135576171038,RL
864691136587897250,V1
864691135954690568,V1
864691135954690568,V1
864691135874569358,V1
864691136723493373,RL
864691135476225704,RL
864691135696493978,RL
864691135740749931,RL
864691136362376930,RL
864691135345796255,RL
864691136329729770,RL
864691135988151299,AL
864691135988151299,V1
864691135988151299,RL
864691136578650900,AL
864691135518464906,RL
864691135781794128,V1
864691135939355393,V1
864691135946405924,RL
864691136209936060,RL
864691135408406985,AL
864691135211050176,RL
864691136194937558,V1
864691135013929878,AL
864691135491206239,RL
864691135660951792,RL
864691135114151065,RL
864691135349301719,AL
864691135510981328,RL
864691135716170522,RL
864691135856779566,V1
864691137054223734,RL
864691136194591446,AL
864691137197403969,RL
864691135777031264,RL
864691135341581509,AL
864691136175613446,RL
864691135719002673,V1
864691135492292191,AL
864691135758827854,RL
864691136009236142,AL
864691136009236142,AL
864691135759113550,RL
864691135454926186,AL
864691135386501461,RL
864691135386501461,RL
864691135988173059,V1
864691135233484377,RL
864691135969484645,RL
864691135969484645,RL
864691135969484645,AL
864691136066253720,AL
864691135700715643,RL
864691135468481874,RL
864691135135815961,RL
864691135256702895,RL
864691135455216490,AL
864691135455216490,RL
864691135397497377,RL
864691135737777796,AL
864691135066311748,AL
864691135208716409,RL
864691135754898125,RL
864691136595764898,RL
864691135687873248,RL
864691136389303159,RL
864691135754692557,AL
864691135570009990,RL
864691136674055559,AL
864691136741534044,RL
864691136741534044,RL
864691136741534044,RL
864691136990970517,RL
864691135992778945,RL
864691135992778945,RL
864691135618902671,RL
864691135701627771,RL
864691136124833062,V1
864691136124833062,RL
864691134941061731,RL
864691135100464672,V1
864691135447197524,V1
864691135594197803,RL
864691136085201516,RL
864691135065883204,V1
864691135700170018,RL
864691135123332391,RL
864691135991504833,RL
864691135837673363,RL
864691136310696026,V1
864691135210035392,V1
864691135706999188,RL
864691135699711266,RL
864691135926567694,RL
864691135568367596,RL
864691135876517459,V1
864691135938069252,RL
864691135210027200,RL
864691136952413919,V1
864691135467565708,AL
864691136032550331,RL
864691135233794649,RL
864691135195337002,RL
864691135610217479,RL
864691135786280388,RL
864691135590855947,V1
864691135889773449,V1
864691135989076736,V1
864691135989076736,V1
864691135884799600,V1
864691135383334106,V1
864691135838035347,V1
864691135386151765,V1
864691135429774640,RL
864691135429774640,RL
864691136195324236,V1
864691136195324236,V1
864691135082811639,V1
864691135698571797,AL
864691135334489321,AL
864691135182539010,AL
864691135182539010,AL
864691136009323182,RL
864691135538093682,RL
864691135502637405,RL
864691135502637405,AL
864691135577786117,AL
864691135856742446,AL
864691135502729309,AL
864691136042154838,AL
864691135429394992,AL
864691135502905269,AL
864691135476926888,RL
864691135476926888,RL
864691135502750813,RL
864691135502750813,AL
864691135565447959,AL
864691135576013598,RL
864691135576174110,RL
864691136195114828,RL
864691136195114828,AL
864691136195114828,RL
864691136066520984,RL
864691135719446833,RL
864691135361182535,RL
864691135361182535,RL
864691136106586585,RL
864691136106586585,RL
864691135429690160,RL
864691135475848768,RL
864691136176299782,RL
864691136297304859,RL
864691136673864071,RL
864691136020918520,RL
864691135590573067,RL
864691137020295790,RL
864691137020295790,RL
864691136389672976,RL
864691135700506146,RL
864691135618877839,RL
864691135567731436,RL
864691135468566668,V1
864691135661224176,V1
864691135342185649,RL
864691136674063495,RL
864691135475955776,RL
864691135503169973,RL
864691135463407005,RL
864691135416835514,AL
864691135781654608,AL
864691135270410149,RL
864691135760453053,RL
864691136925861962,RL
864691136437300894,RL
864691135233620825,RL
864691135233620825,RL
864691135501703746,AL
864691135501703746,AL
864691136451224831,RL
864691135952902947,RL
864691135975539779,RL
864691135975539779,AL
864691135270474917,RL
864691136084721260,AL
864691136084721260,AL
864691136084721260,RL
864691135517655538,AL
864691136210115004,V1
864691136124232742,RL
864691135490684775,RL
864691135345770655,RL
864691135947165793,AL
864691135989222912,RL
864691136990809237,RL
864691135397132321,AL
864691135233972313,AL
864691135133544096,RL
864691135338680038,V1
864691135725061035,V1
864691136012161187,RL
864691135273248273,V1
864691136617291995,V1
864691136296849691,RL
864691136136766589,AL
864691136136766589,AL
864691136136766589,RL
864691135358995288,RL
864691135358995288,RL
864691136723352061,RL
864691135693229503,RL
864691135693229503,RL
864691136236712719,AL
864691136119594520,AL
864691136119594520,AL
864691136923775972,AL
864691135701624699,AL
864691135701624699,AL
864691135701624699,AL
864691135655142594,AL
864691136663203294,AL
864691135684647095,RL
864691136020909816,RL
864691136020909816,RL
864691136020909816,AL
864691136020909816,AL
864691136952830687,AL
864691135584663928,RL
864691135584663928,RL
864691135584663928,RL
864691135584663928,AL
864691137053959798,AL
864691135446385554,AL
864691135859932776,AL
864691135498671379,RL
864691135916240998,RL
864691135211339200,RL
864691135738466161,RL
864691136951593951,RL
864691136105661657,RL
864691135338542822,RL
864691136601650129,RL
864691135361105991,RL
864691135464348741,RL
864691135661361904,RL
864691136274784525,RL
864691135847934302,RL
864691135808367901,RL
864691135808397085,RL
864691135975478127,RL
864691135429448240,RL
864691136334725555,RL
864691135569974150,RL
864691135517531786,V1
864691135475821376,V1
864691135475821376,V1
864691135475821376,V1
864691135475821376,V1
864691136452075519,V1
864691136106648793,V1
864691136452082687,V1
864691135575687710,V1
864691136602354129,V1
864691136602354129,V1
864691136602354129,RL
864691135848445790,RL
864691136124710694,V1
864691135395092213,RL
864691135342027717,RL
864691135342027717,RL
864691135867461910,RL
864691136273494206,RL
864691136273494206,RL
864691136273494206,RL
864691135937893636,RL
864691135498269715,AL
864691136663134942,RL
864691136662214878,AL
864691136311782205,RL
864691135865880796,RL
864691135865880796,AL
864691136522741905,RL
864691136052039155,RL
864691135618716303,RL
864691136673972615,V1
864691135387610241,V1
864691135387610241,RL
864691136032692411,V1
864691135334518505,V1
864691136210466236,RL
864691135989259776,AL
864691135989259776,RL
864691136227925585,RL
864691136522580369,V1
864691136595518882,RL
864691135954936072,RL
864691135341019845,RL
864691135341019845,AL
864691136109775544,AL
864691136109775544,RL
864691135655083970,AL
864691136057159896,V1
864691135660955888,AL
864691136419084695,RL
864691136419084695,RL
864691135755822034,V1
864691135387038849,RL
864691135610029063,AL
864691137054798454,V1
864691137054798454,RL
864691137054798454,V1
864691136451559679,AL
864691135526523483,RL
864691136057424856,AL
864691135511546576,AL
864691135687577824,AL
864691136021176056,AL
864691135874619534,RL
864691136990700181,RL
864691136040227582,RL
864691135738328689,RL
864691136110024120,AL
864691135685244599,RL
864691135685244599,RL
864691135404530926,RL
864691135446315154,RL
864691135475410752,RL
864691136578428436,RL
864691135719618353,RL
864691135502730562,RL
864691135502730562,RL
864691135502730562,V1
864691135502730562,V1
864691136380062165,V1
864691136011856035,V1
864691135688138464,V1
864691136310810202,V1
864691135719705393,V1
864691135772810315,V1
864691135783332915,AL
864691136741482076,RL
864691137197807937,AL
864691135565506839,RL
864691135565506839,RL
864691136389289079,RL
864691135013921782,V1
864691135940624038,RL
864691135497743635,AL
864691134885863418,RL
864691136136766845,RL
864691135952121379,V1
864691135952121379,RL
864691136334080435,AL
864691136334080435,V1
864691136334080435,V1
864691136334080435,AL
864691136011992227,RL
864691135195581994,RL
864691135446618514,AL
864691136966812110,AL
864691136966812110,AL
864691136966812110,RL
864691135473068338,AL
864691135473068338,V1
864691135473068338,RL
864691135182392834,AL
864691135491885407,AL
864691135952492579,AL
864691135700908411,AL
864691136952402911,AL
864691135974995823,AL
864691135571406573,AL
864691135502166594,AL
864691136419119255,AL
864691134947985148,RL
864691135446181522,RL
864691135464113477,RL
864691136602687953,RL
864691134965242911,AL
864691136522343313,AL
864691135341994417,RL
864691136195265768,RL
864691135356032463,RL
864691135356032463,RL
864691135697159834,AL
864691135570226566,RL
864691135570226566,RL
864691135464397381,RL
864691135082686711,RL
864691135082686711,RL
864691135545306152,RL
864691135342020805,RL
864691135848800094,RL
864691135308086086,RL
864691136329802218,RL
864691135517373322,RL
864691135163348781,RL
864691135661415664,RL
864691135754709709,RL
864691135777607520,RL
864691135445704338,RL
864691135927398868,RL
864691136210232508,RL
864691135716190490,RL
864691135716190490,RL
864691136966761934,RL
864691135491205735,RL
864691135570155142,RL
864691135777060525,RL
864691136124710438,RL
864691135857046830,V1
864691135293619468,V1
864691134947972604,V1
864691135590554891,V1
864691135272844305,V1
864691135272846609,V1
864691136522247057,V1
864691135491204327,V1
864691135491204327,V1
864691135341932977,V1
864691135735628436,AL
864691136110005176,RL
864691135927523796,V1
864691135877028179,AL
864691135429376048,RL
864691135429763120,V1
864691135429763120,RL
864691135429763120,RL
864691135429763120,RL
864691135279318689,RL
864691135614906315,V1
864691136012065699,AL
864691136267540468,V1
864691136267540468,RL
864691135014078102,RL
864691135565542999,RL
864691135469336914,RL
864691136210347196,RL
864691136210347196,RL
864691136144612404,AL
864691136578437140,RL
864691136578437140,AL
864691135586303100,RL
864691136084684396,RL
864691136084684396,RL
864691136084684396,AL
864691136005890250,AL
864691135693689279,AL
864691136522421393,AL
864691135492201823,RL
864691135492201823,AL
864691135492201823,RL
864691135492201823,RL
864691135492201823,RL
864691135888505993,RL
864691135446565010,AL
864691135446565010,AL
864691135082719991,AL
864691135082719991,AL
864691135273201169,AL
864691135565567511,AL
864691135163328813,AL
864691136106423513,AL
864691135884765808,AL
864691135989245696,AL
864691135856335406,AL
864691135856335406,RL
864691135997957578,RL
864691135808485405,RL
864691135926721806,RL
864691135926721806,RL
864691135926721806,AL
864691135975573615,AL
864691135570110342,AL
864691135455123562,RL
864691135455123562,RL
864691135455123562,RL
864691135455123562,RL
864691136021434104,RL
864691136042241110,RL
864691135910771881,RL
864691135910771881,RL
864691136379876053,RL
864691135737881988,RL
864691135737881988,RL
864691135488742714,RL
864691135594536235,RL
864691135594536235,RL
864691137197572673,RL
864691135867370262,V1
864691136084978284,V1
864691135293828364,V1
864691135640006203,V1
864691135472951858,RL
864691135808565533,RL
864691136195194838,RL
864691135731013305,RL
864691135731013305,RL
864691136391381631,RL
864691135991934145,AL
864691136175784966,V1
864691135809974220,RL
864691135781848400,RL
864691135498567955,RL
864691135338776038,V1
864691136389706768,RL
864691136811814003,RL
864691134947392764,RL
864691136092008628,AL
864691137197964609,RL
864691137197964609,RL
864691135737773700,V1
864691135394804469,RL
864691136602361809,AL
864691135938050357,RL
864691136923305700,RL
864691136662649310,RL
864691135564886551,RL
864691136237478159,V1
864691135952500771,RL
864691136009241262,AL
864691135946591780,AL
864691136312857149,AL
864691135509685513,AL
864691135954635272,RL
864691136042137430,RL
864691134989194874,RL
864691134989194874,RL
864691135571801069,RL
864691135778130621,RL
864691135778130621,RL
864691135571813869,RL
864691135571813869,RL
864691136444193923,RL
864691136194820566,RL
864691135307855942,RL
864691135349293527,RL
864691135490654311,RL
864691136274778893,RL
864691136274778893,V1
864691135498141203,RL
864691135498141203,AL
864691135474750272,AL
864691136274783245,RL
864691136274783245,V1
864691135373721929,AL
864691136602819793,AL
864691135838230675,AL
864691136594494626,RL
864691136556334754,RL
864691136056858328,V1
864691135777140925,RL
864691135582143085,RL
864691134885248762,RL
864691135156126564,RL
864691136238337340,V1
864691136116486308,AL
864691135385759061,RL
864691135387634561,RL
864691136539242402,AL
864691135778128573,RL
864691135539138162,AL
864691135687896288,RL
864691135100777248,RL
864691135059435163,RL
864691136549429922,RL
864691136194200808,RL
864691135491062119,V1
864691135693518783,V1
864691136389541136,V1
864691136966948302,RL
864691136329660138,RL
864691135210651840,RL
864691136003735242,RL
864691136227941457,AL
864691136618489229,RL
864691136091977652,V1
864691135213701248,AL
864691135762779702,V1
864691135394986997,RL
864691136724624381,AL
864691136274768653,RL
864691136274768653,AL
864691135724991403,AL
864691135446112658,RL
864691135446112658,RL
0,AL
864691135851683271,AL
864691135851683271,RL
864691135416216762,AL
864691135539060722,RL
864691136966457806,RL
864691136966457806,RL
864691136274521613,RL
864691135293872396,V1
864691135156459620,V1
864691135867559446,V1
864691134989327738,V1
864691135577780741,V1
864691135577780741,AL
864691135234025561,V1
864691135759630414,AL
864691135013537014,AL
864691136109459384,AL
864691136724143357,RL
864691135214045752,AL
864691135359010904,RL
864691135359010904,RL
864691135359010904,V1
864691135359010904,RL
864691135163032365,V1
864691136266552564,RL
864691136266552564,RL
864691136266552564,RL
864691135700148002,AL
864691135700148002,AL
864691135270590117,RL
864691135511604432,RL
864691136210337980,RL
864691136310243930,RL
864691135585012856,RL
864691136923768804,RL
864691136009433004,AL
864691135509688329,AL
864691135725409707,AL
864691135614617291,AL
864691136559967906,AL
864691135468877394,AL
864691135476969640,AL
864691135731059641,AL
864691136451827199,AL
864691135699675682,AL
864691135114101145,AL
864691136974505244,AL
864691135941925236,AL
864691135341974193,AL
864691136673297799,RL
864691135545146664,AL
864691135545146664,AL
864691135940131750,AL
864691136312838461,AL
864691134989037690,AL
864691135293882380,AL
864691135847937630,AL
864691135447413588,AL
864691135772553723,AL
864691136057475800,RL
864691136057475800,AL
864691135013843094,AL
864691136010906019,AL
864691135491333991,AL
864691135700508450,AL
864691134965634591,RL
864691135368031737,RL
864691135927452116,AL
864691136136594557,AL
864691135275270885,AL
864691136619456397,RL
864691135404355054,AL
864691135468412498,RL
864691135279045281,AL
864691135292771510,RL
864691135013827990,RL
864691135497629203,RL
864691136021149688,RL
864691136210346428,RL
864691136362741218,RL
864691135684327922,RL
864691136673250183,RL
864691135408207305,RL
864691135782938163,RL
864691135335304681,RL
864691136297582875,RL
864691136334420915,RL
864691135697147802,RL
864691136238592316,RL
864691135472874802,RL
864691136618140891,RL
864691135576521246,RL
864691135463146909,RL
864691135463146909,RL
864691136051319539,RL
864691136144622388,RL
864691135615264971,RL
864691135233843289,RL
864691136595534498,RL
864691135013437174,RL
864691135013437174,RL
864691134947959548,RL
864691135133165472,RL
864691135701245819,RL
864691135491228007,RL
864691135755817170,RL
864691135719017777,RL
864691136923316964,RL
864691135545314856,RL
864691135926846478,V1
864691135926846478,V1
864691135275311589,V1
864691136370838664,V1
864691135594447659,V1
864691135463700798,V1
864691136741629020,V1
864691136117080740,AL
864691136210344892,RL
864691136144613428,RL
864691135916259174,RL
864691135974989679,RL
864691135867357718,RL
864691135618464911,AL
864691135874466702,RL
864691135475610432,RL
864691135490919783,RL
864691136237378319,RL
864691135348844759,RL
864691135808544541,RL
864691135777057453,RL
864691134989684602,RL
864691135463337373,RL
864691136673734279,RL
864691135927452884,V1
864691136144284468,RL
864691136116906916,V1
864691134918141962,AL
864691135346125215,RL
864691135876801363,RL
864691136595432354,AL
864691135837994131,RL
864691135488728634,V1
864691135123325223,RL
864691136267404020,AL
864691136267404020,RL
864691135394648053,AL
864691136740417372,RL
864691135462759998,RL
864691136389159287,RL
864691135273181457,RL
864691135475699776,RL
864691135493999248,RL
864691135404198126,RL
864691135777609405,RL
864691135777609405,RL
864691136108710072,RL
864691136123712294,V1
864691135334516201,RL
864691135859580776,RL
864691135491025255,RL
864691136176166406,AL
864691135800636258,AL
864691135800636258,RL
864691135526639963,AL
864691137054415478,AL
864691137054415478,AL
864691135987996931,V1
864691136024421433,AL
864691135275311077,AL
864691135275311077,AL
864691137197934657,AL
864691135719446577,AL
864691135918336176,AL
864691135940833958,RL
864691136602810833,RL
864691135356063951,AL
864691136066510488,AL
864691135156899940,AL
864691137197701953,RL
864691135564752407,RL
864691135848095070,AL
864691135658054274,AL
864691135658054274,RL
864691135807908125,RL
864691135383292122,RL
864691135383292122,RL
864691135884422512,AL
864691134989037946,AL
864691135692949951,AL
864691135692949951,RL
864691135692949951,RL
864691135475461952,RL
864691135848442974,RL
864691136423579439,RL
864691136423579439,RL
864691135355545295,RL
864691136175789574,RL
864691135323849116,RL
864691135738462065,AL
864691135741182827,RL
864691136040485118,RL
864691135584931960,RL
864691135584931960,RL
864691136117260964,RL
864691135539062898,RL
864691136066690456,RL
864691136066690456,RL
864691135211318976,RL
864691136092132532,RL
864691135700801915,RL
864691135544405800,RL
864691134940805731,RL
864691135952122147,RL
864691135952122147,RL
864691135615073739,RL
864691135995644074,RL
864691135762956086,RL
864691135785284036,RL
864691135349212119,RL
864691135349212119,RL
864691136379806677,RL
864691135429796656,RL
864691135800918882,RL
864691135640034363,RL
864691136052047603,RL
864691134941154403,RL
864691135213241216,V1
864691135213241216,V1
864691135213241216,V1
864691135213241216,V1
864691136602978001,V1
864691135213898112,V1
864691135213898112,V1
864691136486795538,RL
864691135749102121,V1
864691136195187176,RL
864691136724687613,V1
864691135293007286,RL
864691135755347410,RL
864691135195251754,AL
864691135857180974,RL
864691135498684691,AL
864691136389247095,RL
864691135577664773,RL
864691135455219818,RL
864691135763026486,RL
864691135701203067,RL
864691134948285692,V1
864691135661405168,RL
864691136040265214,V1
864691135544380200,RL
864691135947623777,RL
864691135584818808,RL
864691135571749157,RL
864691135334507497,V1
864691135441581640,V1
864691135874136974,V1
864691135475695936,AL
864691136668438525,AL
864691135660963568,RL
864691135660963568,RL
864691134884752122,RL
864691136945665247,V1
864691136991058069,RL
864691135700173602,RL
864691135816512591,RL
864691135561072865,RL
864691135889536393,RL
864691136032702395,RL
864691135940739750,RL
864691135910517161,RL
864691136904135346,AL
864691135575865374,RL
864691135754545101,AL
864691135660970992,RL
864691135489178938,RL
864691135584660088,V1
864691135610507271,AL
864691136618225627,AL
864691135118738653,AL
864691135658601602,AL
864691135658601602,AL
864691135737494660,AL
864691136578571284,AL
864691135876856147,RL
864691136419568791,RL
864691136419568791,RL
864691135387639681,LM
864691135475448640,RL
864691136451801343,LM
864691137054716022,RL
864691135113708953,RL
864691136389705232,RL
864691135502818741,RL
864691136952931807,RL
864691136175772934,RL
864691136227464017,V1
864691135926817236,RL
864691135122904615,RL
864691136522184081,RL
864691136522184081,RL
864691136194997462,RL
864691135946283044,RL
864691135354933967,V1
864691136423611951,V1
864691135864553598,V1
864691135565793879,V1
864691135565793879,V1
864691135572502053,RL
864691135989296640,RL
864691135989296640,RL
864691136228208721,RL
864691135658999682,V1
864691135758927549,AL
864691135661613296,RL
864691135776816301,V1
864691135776816301,RL
864691135776816301,V1
864691136227926097,RL
864691136227926097,AL
864691135594467627,RL
864691136419487127,V1
864691136740890972,V1
864691135684258290,RL
864691136057353432,AL
864691135565109527,RL
864691135491130087,RL
864691134885247482,V1
864691135740159892,AL
864691135693559743,RL
864691137020499310,RL
864691136724776957,RL
864691135594265131,RL
864691136052084211,RL
864691135866550149,AL
864691136990944661,AL
864691135502624066,RL
864691135082735863,AL
864691135383421931,AL
864691136672258301,AL
864691135942114164,AL
864691135404579566,AL
864691135816401743,AL
864691135576303646,AL
864691136106804953,AL
864691136119263768,AL
864691136124469542,RL
864691136578732820,AL
864691135808579869,AL
864691136371822472,RL
864691136437628574,RL
864691135941688180,RL
864691136085022572,RL
864691136085022572,RL
864691135475228736,RL
864691136618144987,RL
864691135778125757,RL
864691135926718734,RL
864691136483859244,RL
864691136451564543,RL
864691134989539194,RL
864691135100471584,RL
864691136423051311,RL
864691135786465732,V1
864691135463745854,V1
864691135786502596,V1
864691136041672534,V1
864691136041672534,AL
864691135700222754,RL
864691135584340600,RL
864691135527098971,AL
864691135725627199,AL
864691136674028679,RL
864691136602989521,AL
864691135686951136,V1
864691136812736371,AL
864691135082690039,RL
864691135610276615,RL
864691135275197669,AL
864691135808379933,RL
864691135866430853,RL
864691135995523754,V1
864691135118814429,RL
864691135988927488,AL
864691135469031762,RL
864691135469031762,AL
864691135367831801,RL
864691135947454049,RL
864691135429753904,AL
864691135576496158,RL
864691135940864422,AL
864691136389077111,RL
864691135491591655,RL
864691135397140001,RL
864691135575895070,RL
864691135100918048,RL
864691135976966211,V1
864691136100913269,RL
864691135491867999,AL
864691135696931226,RL
864691136952373983,V1
864691135155979108,AL
864691136024633145,RL
864691135718996785,RL
864691135561530593,RL
864691135696938906,RL
864691135696938906,RL
864691135615119307,RL
864691135615119307,AL
864691135210886080,AL
864691135776919213,AL
864691135867641878,AL
864691135926568206,AL
864691136273905598,AL
864691135777162336,AL
864691135777162336,AL
864691135975348591,AL
864691135304099751,AL
864691135876848211,AL
864691136437388446,RL
864691135441433160,AL
864691135738384241,AL
864691135616851817,AL
864691134940964707,RL
864691136042148438,RL
864691135123357991,RL
864691135700248866,RL
864691136108724664,RL
864691136005821642,RL
864691135926595342,AL
864691135446113682,RL
864691135446113682,RL
864691135938058500,RL
864691135545383720,RL
864691136483834156,RL
864691135867566870,RL
864691135270522789,RL
864691136522557329,RL
864691136522169233,RL
864691136923286500,RL
864691136444693891,RL
864691136210181052,V1
864691136904074930,RL
864691136362277090,AL
864691135498557971,RL
864691135855607086,RL
864691135565585687,V1
864691136040339198,RL
864691136451984895,V1
864691135976177219,AL
864691135518373770,AL
864691135699730722,AL
864691136176125190,RL
864691135416517818,AL
864691135472792626,AL
864691135777643453,RL
864691135687985888,V1
864691135360979015,V1
864691135837783187,RL
864691135837783187,AL
864691135345981855,RL
864691135123335463,RL
864691135472373810,RL
864691135776879789,RL
864691135749574953,RL
864691136578251028,AL
864691135341169329,AL
864691135876686675,V1
864691135995265194,RL
864691135385310549,AL
864691136195088854,RL
864691136090939828,RL
864691135755644114,RL
864691135292903862,RL
864691136267154420,AL
864691135518189706,RL
864691135272151313,RL
864691135397439777,V1
864691135397439777,RL
864691135475440704,RL
864691135759194190,AL
864691135544900392,AL
864691136021306104,AL
864691135976384579,V1
