,Input Depth,Output Depth,Area Membership Root,Area Membership Post
584,327.3516093258367,171.19235430738965,V1,AL
585,157.02619518721994,171.19235430738965,V1,AL
586,157.02619518721994,171.19235430738965,V1,AL
587,181.44541032268427,171.19235430738965,V1,AL
588,168.820850776497,171.19235430738965,V1,AL
589,168.820850776497,171.19235430738965,V1,AL
590,168.820850776497,171.19235430738965,RL,AL
591,313.90116365308097,171.19235430738965,RL,AL
592,148.84045489258372,171.19235430738965,RL,AL
593,148.84045489258372,171.19235430738965,RL,AL
594,267.6561100737741,171.19235430738965,RL,AL
595,158.54056961173757,171.19235430738965,RL,AL
596,329.1671064743588,171.19235430738965,RL,AL
597,215.1158737226304,171.19235430738965,RL,AL
598,276.17985344186593,171.19235430738965,V1,AL
599,110.10045715639583,171.19235430738965,V1,AL
600,204.53909453054618,171.19235430738965,RL,AL
601,211.1785219781014,171.19235430738965,V1,AL
602,211.1785219781014,171.19235430738965,RL,AL
603,211.1785219781014,171.19235430738965,RL,AL
604,211.1785219781014,171.19235430738965,V1,AL
605,211.1785219781014,171.19235430738965,V1,AL
606,163.13109260242146,171.19235430738965,V1,AL
607,151.08932960713148,171.19235430738965,V1,AL
608,151.08932960713148,171.19235430738965,V1,AL
609,151.08932960713148,171.19235430738965,V1,AL
610,473.2968519947646,171.19235430738965,RL,AL
611,197.27328442513124,171.19235430738965,V1,AL
612,269.49620384670044,171.19235430738965,V1,AL
613,160.406905562218,171.19235430738965,V1,AL
614,384.8292137476202,171.19235430738965,V1,AL
615,134.78504456336407,171.19235430738965,RL,AL
616,374.45777698034334,487.3167994006375,V1,AL
617,147.2270637239833,487.3167994006375,RL,AL
618,140.1029875612255,487.3167994006375,V1,AL
619,349.7377849986492,487.3167994006375,RL,AL
620,349.7377849986492,487.3167994006375,RL,AL
621,349.7377849986492,487.3167994006375,V1,AL
622,432.0861037495805,487.3167994006375,V1,AL
623,489.33009874981684,487.3167994006375,V1,AL
624,291.5592923833714,487.3167994006375,V1,AL
625,325.95411123100916,487.3167994006375,V1,AL
626,325.95411123100916,487.3167994006375,RL,AL
627,325.95411123100916,487.3167994006375,V1,AL
628,325.95411123100916,487.3167994006375,V1,AL
629,325.95411123100916,487.3167994006375,V1,AL
630,325.95411123100916,487.3167994006375,RL,AL
631,464.3315839701595,487.3167994006375,RL,AL
632,548.5030031830785,487.3167994006375,RL,AL
633,421.829377888694,487.3167994006375,RL,AL
634,514.8180598802438,487.3167994006375,AL,AL
635,450.36912119490347,487.3167994006375,V1,AL
636,346.6936592175146,487.3167994006375,V1,AL
637,276.8910573096106,487.3167994006375,V1,AL
638,463.10301473965575,487.3167994006375,RL,AL
639,463.10301473965575,487.3167994006375,V1,AL
640,475.30023831585777,487.3167994006375,RL,AL
641,450.5788002604925,487.3167994006375,V1,AL
642,297.0479254424604,487.3167994006375,V1,AL
643,156.06562886025577,487.3167994006375,V1,AL
644,399.8284846220193,487.3167994006375,V1,AL
645,206.13970969802858,487.3167994006375,V1,AL
646,206.13970969802858,487.3167994006375,V1,AL
647,471.5877102280212,487.3167994006375,V1,AL
648,202.12591459486686,487.3167994006375,V1,AL
649,202.12591459486686,487.3167994006375,AL,AL
650,462.15374863908403,487.3167994006375,AL,AL
651,462.15374863908403,487.3167994006375,V1,AL
652,237.60693479667867,487.3167994006375,RL,AL
653,237.60693479667867,487.3167994006375,V1,AL
654,210.83000059045358,487.3167994006375,V1,AL
655,210.83000059045358,487.3167994006375,V1,AL
656,302.57875530322997,487.3167994006375,V1,AL
657,280.14032498258615,487.3167994006375,V1,AL
658,280.14032498258615,487.3167994006375,V1,AL
659,286.3054824785048,487.3167994006375,V1,AL
660,265.75119145230326,487.3167994006375,V1,AL
661,192.69778985505266,487.3167994006375,V1,AL
662,266.3115042476576,487.3167994006375,V1,AL
663,319.23424966181403,487.3167994006375,V1,AL
664,319.23424966181403,487.3167994006375,V1,AL
665,381.99144411774546,487.3167994006375,RL,AL
666,381.99144411774546,487.3167994006375,RL,AL
667,381.99144411774546,487.3167994006375,RL,AL
668,381.99144411774546,487.3167994006375,RL,AL
669,101.25241344623123,487.3167994006375,V1,AL
670,278.37890150067636,487.3167994006375,V1,AL
671,347.47310258501517,487.3167994006375,V1,AL
672,347.47310258501517,487.3167994006375,V1,AL
673,427.0807879222894,487.3167994006375,V1,AL
674,376.58292584311283,487.3167994006375,V1,AL
675,170.89458419876877,487.3167994006375,V1,AL
676,170.89458419876877,487.3167994006375,V1,AL
677,108.53764432793496,487.3167994006375,V1,AL
678,155.54630018739468,487.3167994006375,V1,AL
679,387.5499914040507,487.3167994006375,V1,AL
680,276.7228520088664,487.3167994006375,V1,AL
681,388.94847089055713,487.3167994006375,V1,AL
682,254.34670395440637,487.3167994006375,V1,AL
683,247.34941820291274,487.3167994006375,AL,AL
684,185.97532735487604,487.3167994006375,RL,AL
685,107.02907810497389,487.3167994006375,AL,AL
686,406.26225136107143,487.3167994006375,RL,AL
687,412.7305261723824,482.54448665529986,V1,AL
688,412.7305261723824,482.54448665529986,RL,AL
689,405.67980174143656,482.54448665529986,RL,AL
690,234.22969162733068,482.54448665529986,AL,AL
691,427.0807879222894,482.54448665529986,V1,AL
692,427.0807879222894,482.54448665529986,V1,AL
693,391.9532326152449,482.54448665529986,V1,AL
694,219.5700110309162,482.54448665529986,V1,AL
695,199.48658215280955,482.54448665529986,V1,AL
696,199.48658215280955,482.54448665529986,V1,AL
697,418.6134613236916,482.54448665529986,V1,AL
698,418.6134613236916,482.54448665529986,V1,AL
699,418.6134613236916,482.54448665529986,RL,AL
700,418.6134613236916,482.54448665529986,RL,AL
701,243.57533088572782,482.54448665529986,RL,AL
702,317.1685232526598,482.54448665529986,RL,AL
703,317.1685232526598,482.54448665529986,RL,AL
704,481.08938828610144,482.54448665529986,RL,AL
705,478.65381106432267,478.9100506397091,RL,RL
706,478.65381106432267,478.9100506397091,RL,RL
707,360.6348795639815,478.9100506397091,RL,RL
708,196.12118878105835,478.9100506397091,RL,RL
709,356.7617473818911,478.9100506397091,RL,RL
710,185.64903084118401,478.9100506397091,RL,RL
711,225.9190388155762,478.9100506397091,RL,RL
712,346.5074192853003,478.9100506397091,V1,RL
713,346.5074192853003,478.9100506397091,V1,RL
714,225.0592233622637,478.9100506397091,RL,RL
715,180.07325948317563,478.9100506397091,RL,RL
716,224.10475434624155,478.9100506397091,AL,RL
717,260.75963249106525,478.9100506397091,RL,RL
718,269.99917524927093,478.9100506397091,RL,RL
719,224.9626913786643,478.9100506397091,AL,RL
720,224.9626913786643,478.9100506397091,RL,RL
721,345.90364024068873,478.9100506397091,RL,RL
722,345.90364024068873,478.9100506397091,AL,RL
723,163.54903594121436,478.9100506397091,RL,RL
724,482.97271860100824,478.9100506397091,RL,RL
725,482.97271860100824,478.9100506397091,AL,RL
726,482.97271860100824,478.9100506397091,RL,RL
727,138.77037371705117,478.9100506397091,RL,RL
728,138.77037371705117,478.9100506397091,AL,RL
729,226.3283125600124,478.9100506397091,RL,RL
730,226.3283125600124,478.9100506397091,RL,RL
731,489.33009874981684,478.9100506397091,AL,RL
732,197.56799102775386,478.9100506397091,RL,RL
733,197.56799102775386,478.9100506397091,RL,RL
734,450.07773697986613,478.9100506397091,V1,RL
735,305.49557027620676,478.9100506397091,V1,RL
736,174.6608681962656,478.9100506397091,V1,RL
737,160.30306306174543,478.9100506397091,V1,RL
738,214.1667816144338,478.9100506397091,V1,RL
739,214.1667816144338,478.9100506397091,V1,RL
740,152.21425845036057,478.9100506397091,V1,RL
741,123.99280569821323,478.9100506397091,V1,RL
742,537.7625240559685,478.9100506397091,V1,RL
743,415.51581039366135,478.9100506397091,V1,RL
744,124.8643266578017,478.9100506397091,RL,RL
745,317.4664673536559,478.9100506397091,V1,RL
746,317.4664673536559,478.9100506397091,V1,RL
747,201.80860543248366,478.9100506397091,AL,RL
748,201.80860543248366,478.9100506397091,RL,RL
749,201.80860543248366,478.9100506397091,RL,RL
750,201.80860543248366,478.9100506397091,RL,RL
751,429.0131348599105,478.9100506397091,RL,RL
752,165.25025769102777,478.9100506397091,V1,RL
753,139.59594155992363,478.9100506397091,V1,RL
754,87.58838704804226,478.9100506397091,V1,RL
755,99.19134090806708,478.9100506397091,V1,RL
756,186.62549397039768,478.9100506397091,RL,RL
757,186.62549397039768,478.9100506397091,V1,RL
758,186.62549397039768,478.9100506397091,RL,RL
759,277.94205620225677,478.9100506397091,AL,RL
760,402.6431912240922,478.9100506397091,V1,RL
761,304.22422707873915,478.9100506397091,V1,RL
762,212.0408248256165,478.9100506397091,V1,RL
763,212.0408248256165,478.9100506397091,V1,RL
764,212.0408248256165,478.9100506397091,V1,RL
765,242.97681099821227,478.9100506397091,RL,RL
766,242.97681099821227,478.9100506397091,AL,RL
767,225.61704823667154,478.9100506397091,RL,RL
768,225.61704823667154,478.9100506397091,RL,RL
769,351.27109055710383,478.9100506397091,V1,RL
770,351.27109055710383,478.9100506397091,RL,RL
771,351.27109055710383,478.9100506397091,RL,RL
772,351.27109055710383,478.9100506397091,V1,RL
773,351.27109055710383,478.9100506397091,RL,RL
774,351.27109055710383,478.9100506397091,V1,RL
775,139.78666189749674,478.9100506397091,AL,RL
776,427.3682121288618,478.9100506397091,AL,RL
777,215.16113297682134,478.9100506397091,V1,RL
778,501.798562201188,478.9100506397091,AL,RL
779,314.6115877156006,478.9100506397091,RL,RL
780,173.24524900052424,478.9100506397091,V1,RL
781,216.72943835686212,478.9100506397091,RL,RL
782,216.72943835686212,478.9100506397091,RL,RL
783,233.9460523833604,478.9100506397091,RL,RL
784,108.2370695949032,478.9100506397091,RL,RL
785,489.0701596277841,478.9100506397091,AL,RL
786,428.78452466038436,478.9100506397091,RL,RL
787,348.1669365095042,478.9100506397091,RL,RL
788,232.031971364718,478.9100506397091,AL,RL
789,255.03949919208333,478.9100506397091,RL,RL
790,85.34191062453424,478.9100506397091,RL,RL
791,141.5267283603509,478.9100506397091,AL,RL
792,141.5267283603509,478.9100506397091,RL,RL
793,195.6137666741835,478.9100506397091,V1,RL
794,195.6137666741835,478.9100506397091,V1,RL
795,195.6137666741835,478.9100506397091,V1,RL
796,195.6137666741835,478.9100506397091,V1,RL
797,91.16238951728441,478.9100506397091,V1,RL
798,91.16238951728441,478.9100506397091,RL,RL
799,486.6475297657792,478.9100506397091,AL,RL
800,263.24781023845014,478.9100506397091,AL,RL
801,129.29444608719794,478.9100506397091,V1,RL
802,129.29444608719794,478.9100506397091,V1,RL
803,164.8690488301337,478.9100506397091,V1,RL
804,219.5700110309162,478.9100506397091,V1,RL
805,237.60693479667867,478.9100506397091,V1,RL
806,237.60693479667867,478.9100506397091,V1,RL
807,237.60693479667867,478.9100506397091,V1,RL
808,237.60693479667867,478.9100506397091,V1,RL
809,237.60693479667867,478.9100506397091,V1,RL
810,237.60693479667867,478.9100506397091,RL,RL
811,184.67817538056065,478.9100506397091,V1,RL
812,472.6716862300431,478.9100506397091,RL,RL
813,285.7097666886564,478.9100506397091,V1,RL
814,130.19235509589285,478.9100506397091,V1,RL
815,229.7955819616712,478.9100506397091,RL,RL
816,118.00166328482662,478.9100506397091,V1,RL
817,512.579704533376,478.9100506397091,V1,RL
818,512.579704533376,478.9100506397091,RL,RL
819,512.579704533376,478.9100506397091,V1,RL
820,355.2902036927265,478.9100506397091,RL,RL
821,265.53506656427805,478.9100506397091,V1,RL
822,446.1640270086537,478.9100506397091,RL,RL
823,226.18897796188256,478.9100506397091,V1,RL
824,226.18897796188256,478.9100506397091,RL,RL
825,270.27440325372777,478.9100506397091,AL,RL
826,256.2653518478516,478.9100506397091,V1,RL
827,256.2653518478516,478.9100506397091,RL,RL
828,256.2653518478516,478.9100506397091,V1,RL
829,256.2653518478516,478.9100506397091,RL,RL
830,256.2653518478516,478.9100506397091,RL,RL
831,138.08127907950833,478.9100506397091,AL,RL
832,138.08127907950833,478.9100506397091,RL,RL
833,201.70146813850448,478.9100506397091,RL,RL
834,201.70146813850448,478.9100506397091,AL,RL
835,116.29726185851713,478.9100506397091,RL,RL
836,116.29726185851713,478.9100506397091,RL,RL
837,373.7468611684965,478.9100506397091,AL,RL
838,375.1177404534529,478.9100506397091,RL,RL
839,375.1177404534529,478.9100506397091,AL,RL
840,375.1177404534529,478.9100506397091,RL,RL
841,375.1177404534529,478.9100506397091,RL,RL
842,168.820850776497,478.9100506397091,RL,RL
843,168.820850776497,478.9100506397091,RL,RL
844,168.820850776497,478.9100506397091,RL,RL
845,135.09741232560324,478.9100506397091,RL,RL
846,135.09741232560324,478.9100506397091,RL,RL
847,319.8612938474253,478.9100506397091,RL,RL
848,319.8612938474253,478.9100506397091,RL,RL
849,204.829522841008,478.9100506397091,RL,RL
850,198.07578976694572,478.9100506397091,RL,RL
851,266.599447797636,478.9100506397091,RL,RL
852,394.50138080721774,478.9100506397091,RL,RL
853,177.55285631081736,478.9100506397091,V1,RL
854,296.4091184554401,478.9100506397091,V1,RL
855,467.7565143857925,478.9100506397091,V1,RL
856,384.8292137476202,478.9100506397091,RL,RL
857,384.8292137476202,478.9100506397091,RL,RL
858,384.8292137476202,478.9100506397091,RL,RL
859,458.32593405980543,478.9100506397091,V1,RL
860,455.1641213892137,478.9100506397091,V1,RL
861,159.59359121659426,478.9100506397091,RL,RL
862,423.5855411600199,478.9100506397091,V1,RL
863,191.4576026412042,478.9100506397091,RL,RL
864,191.4576026412042,478.9100506397091,RL,RL
865,196.94742131214548,478.9100506397091,AL,RL
866,207.9441676087209,478.9100506397091,V1,RL
867,207.9441676087209,478.9100506397091,RL,RL
868,207.9441676087209,478.9100506397091,RL,RL
869,244.92751032425562,478.9100506397091,V1,RL
870,244.92751032425562,478.9100506397091,V1,RL
871,397.8860517174247,478.9100506397091,RL,RL
872,137.9978970956244,478.9100506397091,V1,RL
873,360.49444740367466,534.9157660212974,V1,RL
874,418.6134613236916,534.9157660212974,V1,RL
875,240.20288482520306,534.9157660212974,V1,RL
876,557.5347452965847,534.9157660212974,RL,RL
877,394.23441817072194,534.9157660212974,V1,RL
878,186.88624154522194,534.9157660212974,RL,RL
879,186.88624154522194,534.9157660212974,V1,RL
880,310.11539895044274,534.9157660212974,V1,RL
881,429.9201484439,534.9157660212974,V1,RL
882,326.4736420170682,534.9157660212974,V1,RL
883,326.4736420170682,534.9157660212974,V1,RL
884,187.92420555516293,534.9157660212974,RL,RL
885,187.92420555516293,534.9157660212974,RL,RL
886,247.2966728592418,534.9157660212974,V1,RL
887,430.03396126759196,534.9157660212974,V1,RL
888,430.03396126759196,534.9157660212974,V1,RL
889,514.1134143182263,534.9157660212974,V1,RL
890,226.18897796188256,534.9157660212974,V1,RL
891,423.67851630806246,534.9157660212974,RL,RL
892,450.46429357427553,534.9157660212974,V1,RL
893,151.66409155083232,534.9157660212974,RL,RL
894,225.22468344070572,534.9157660212974,RL,RL
895,190.75833398701246,179.64843797472813,RL,AL
896,188.2760222630611,179.64843797472813,RL,AL
897,188.2760222630611,179.64843797472813,RL,AL
898,197.4014906822681,179.64843797472813,RL,AL
899,197.79400082304252,179.64843797472813,RL,AL
900,236.25125634447096,179.64843797472813,RL,AL
901,236.25125634447096,179.64843797472813,V1,AL
902,191.02833042845216,179.64843797472813,V1,AL
903,254.55167238061614,179.64843797472813,V1,AL
904,264.50658218171696,179.64843797472813,V1,AL
905,174.74739857535968,179.64843797472813,V1,AL
906,158.54056961173757,179.64843797472813,V1,AL
907,163.57039401375775,179.64843797472813,V1,AL
908,216.19817289021665,179.64843797472813,V1,AL
909,182.48314409860475,179.64843797472813,V1,AL
910,182.48314409860475,179.64843797472813,RL,AL
911,260.9503528286385,179.64843797472813,V1,AL
912,260.9503528286385,179.64843797472813,RL,AL
913,276.17985344186593,179.64843797472813,RL,AL
914,276.17985344186593,179.64843797472813,V1,AL
915,174.6608681962656,179.64843797472813,V1,AL
916,207.66928653552657,179.64843797472813,RL,AL
917,280.89699390492655,179.64843797472813,RL,AL
918,280.89699390492655,179.64843797472813,AL,AL
919,229.8793978730053,486.51597089325867,V1,AL
920,355.2902036927265,486.51597089325867,RL,AL
921,298.7659691445566,486.51597089325867,RL,AL
922,347.47310258501517,486.51597089325867,RL,AL
923,347.47310258501517,486.51597089325867,V1,AL
924,148.4202007856826,486.51597089325867,V1,AL
925,347.45763865672825,486.51597089325867,RL,AL
926,363.37970216663655,486.51597089325867,V1,AL
927,364.78760398538964,486.51597089325867,V1,AL
928,219.0262889003363,486.51597089325867,V1,AL
929,501.798562201188,486.51597089325867,V1,AL
930,173.24524900052424,486.51597089325867,RL,AL
931,233.9460523833604,486.51597089325867,RL,AL
932,214.1667816144338,486.51597089325867,RL,AL
933,241.75318369459634,486.51597089325867,RL,AL
934,243.32877199743135,486.51597089325867,RL,AL
935,255.03949919208333,486.51597089325867,RL,AL
936,255.03949919208333,486.51597089325867,RL,AL
937,265.2222086329432,486.51597089325867,RL,AL
938,270.88439577977925,486.51597089325867,RL,AL
939,292.4400903303981,486.51597089325867,V1,AL
940,328.50838643497855,486.51597089325867,V1,AL
941,241.6388499472667,486.51597089325867,V1,AL
942,467.9388526581628,486.51597089325867,V1,AL
943,247.9612902033417,486.51597089325867,V1,AL
944,473.2968519947646,486.51597089325867,AL,AL
945,311.727836848187,486.51597089325867,RL,AL
946,412.03073712129674,486.51597089325867,RL,AL
947,232.73936372926931,486.51597089325867,RL,AL
948,489.33009874981684,486.51597089325867,RL,AL
949,272.32278889393694,486.51597089325867,V1,AL
950,276.7228520088664,486.51597089325867,V1,AL
951,381.99144411774546,486.51597089325867,RL,AL
952,381.99144411774546,486.51597089325867,V1,AL
953,169.53387682348566,486.51597089325867,V1,AL
954,427.0807879222894,486.51597089325867,V1,AL
955,246.9984688231708,486.51597089325867,V1,AL
956,248.74116433782916,486.51597089325867,V1,AL
957,486.6475297657792,486.51597089325867,V1,AL
958,486.6475297657792,486.51597089325867,V1,AL
959,157.9147105112349,486.51597089325867,V1,AL
960,430.26930481870806,486.51597089325867,V1,AL
961,207.60755384054693,486.51597089325867,V1,AL
962,207.60755384054693,486.51597089325867,V1,AL
