,Inputh Depth,Output Depth,Area Membership
248,299.11977939035484,591.19448405519,RL
249,299.11977939035484,591.19448405519,V1
250,247.2966728592418,591.19448405519,V1
251,245.4192387955668,591.19448405519,V1
252,126.30078247570479,591.19448405519,V1
253,332.80197694414346,355.95756573238464,V1
254,201.49280016564876,355.95756573238464,V1
255,288.96591305803037,355.95756573238464,RL
256,403.54312189151005,355.95756573238464,RL
257,394.23441817072194,355.95756573238464,AL
258,423.7790645417724,355.95756573238464,RL
259,312.0230065525702,355.95756573238464,V1
260,326.4736420170682,355.95756573238464,V1
261,326.4736420170682,355.95756573238464,V1
262,313.91682706084646,355.95756573238464,RL
263,240.8884549619626,355.95756573238464,V1
264,130.4055029473636,355.95756573238464,V1
265,130.4055029473636,355.95756573238464,V1
266,384.8292137476202,355.95756573238464,RL
267,404.9282206175363,355.95756573238464,RL
268,406.3621343798228,355.95756573238464,RL
269,213.56774238351227,355.95756573238464,AL
270,213.56774238351227,355.95756573238464,RL
271,182.6027380565182,165.30485280802165,RL
272,182.6027380565182,165.30485280802165,V1
273,171.05541958053112,165.30485280802165,AL
274,327.3516093258367,165.30485280802165,V1
275,269.49620384670044,165.30485280802165,RL
276,441.653359394095,165.30485280802165,RL
277,247.90923766870827,165.30485280802165,RL
278,229.2708196125951,165.30485280802165,RL
279,306.3805595192067,474.3194698271482,V1
280,133.02813066112373,474.3194698271482,V1
281,133.02813066112373,474.3194698271482,V1
282,133.02813066112373,474.3194698271482,V1
283,459.16343816971835,474.3194698271482,V1
284,236.86491924285826,474.3194698271482,V1
285,225.61704823667154,474.3194698271482,V1
286,225.61704823667154,474.3194698271482,V1
287,351.27109055710383,474.3194698271482,V1
288,351.27109055710383,474.3194698271482,RL
289,394.1967028278879,474.3194698271482,RL
290,164.61043908453019,474.3194698271482,V1
291,395.7204412360312,474.3194698271482,AL
292,408.65895785596217,474.3194698271482,V1
293,408.65895785596217,474.3194698271482,V1
294,408.65895785596217,474.3194698271482,V1
295,408.65895785596217,474.3194698271482,V1
296,256.53387409479734,474.3194698271482,RL
297,184.67817538056065,474.3194698271482,V1
298,320.42764507835665,474.3194698271482,V1
299,320.42764507835665,474.3194698271482,V1
300,320.42764507835665,474.3194698271482,V1
301,418.6134613236916,474.3194698271482,RL
302,161.2975024738083,474.3194698271482,V1
303,409.4204504277169,474.3194698271482,RL
304,409.4204504277169,474.3194698271482,RL
305,317.38285513575136,474.3194698271482,V1
306,317.38285513575136,474.3194698271482,RL
307,358.043060902578,474.3194698271482,RL
308,358.043060902578,474.3194698271482,RL
309,358.043060902578,474.3194698271482,RL
310,358.043060902578,474.3194698271482,RL
311,291.5592923833714,474.3194698271482,RL
312,158.62452928764856,474.3194698271482,RL
313,421.250741879228,474.3194698271482,RL
314,262.7681925532984,474.3194698271482,V1
315,185.37287715994992,474.3194698271482,AL
316,459.5729124471208,474.3194698271482,RL
317,163.03094859510725,474.3194698271482,RL
318,260.0904212048278,474.3194698271482,RL
319,263.24781023845014,474.3194698271482,AL
320,259.15401652133016,474.3194698271482,V1
321,259.15401652133016,474.3194698271482,V1
322,391.9532326152449,474.3194698271482,V1
323,445.730304618341,474.3194698271482,V1
324,184.60401414246945,474.3194698271482,RL
325,148.84045489258372,474.3194698271482,V1
326,148.84045489258372,474.3194698271482,V1
327,241.9373154986442,474.3194698271482,V1
328,396.4019351938278,474.3194698271482,V1
329,477.6706156370068,474.3194698271482,V1
330,179.86918703268904,474.3194698271482,V1
331,179.86918703268904,474.3194698271482,V1
332,395.1279342969894,474.3194698271482,RL
333,129.31722211258958,474.3194698271482,V1
334,199.14675900708517,474.3194698271482,RL
335,452.05719347174517,474.3194698271482,AL
336,355.2902036927265,474.3194698271482,AL
337,221.50845633296686,474.3194698271482,V1
338,159.94202718828612,474.3194698271482,RL
339,415.88057551482103,474.3194698271482,RL
340,503.7870649197406,474.3194698271482,V1
341,503.7870649197406,474.3194698271482,RL
342,445.9365440723589,474.3194698271482,V1
343,347.35472130628904,474.3194698271482,V1
344,339.1637499753795,474.3194698271482,RL
345,480.01983489183493,474.3194698271482,RL
346,480.01983489183493,474.3194698271482,RL
347,221.3803948938945,474.3194698271482,RL
348,250.8866586001771,474.3194698271482,V1
349,370.7854808038539,474.3194698271482,V1
350,234.06070441438612,474.3194698271482,V1
351,489.33009874981684,474.3194698271482,AL
352,159.62711789717426,474.3194698271482,V1
353,406.26225136107143,474.3194698271482,RL
354,334.2095610059446,474.3194698271482,V1
355,266.3115042476576,474.3194698271482,V1
356,445.6977603829278,517.1941578800179,RL
357,117.8705383397562,517.1941578800179,V1
358,450.46429357427553,517.1941578800179,RL
359,232.73936372926931,517.1941578800179,V1
360,304.5208996251829,517.1941578800179,V1
361,152.7813332448714,517.1941578800179,V1
362,207.11273268892717,517.1941578800179,V1
363,107.02907810497389,517.1941578800179,RL
364,170.0467899017089,517.1941578800179,RL
365,461.6064436590999,517.1941578800179,V1
366,503.7870649197406,517.1941578800179,V1
367,503.7870649197406,517.1941578800179,RL
368,221.43946936275955,517.1941578800179,V1
369,486.6151892237955,517.1941578800179,RL
370,486.6151892237955,517.1941578800179,V1
371,387.51649337103737,517.1941578800179,RL
372,456.184513869445,517.1941578800179,AL
373,423.7790645417724,517.1941578800179,RL
374,299.11977939035484,517.1941578800179,RL
375,299.11977939035484,517.1941578800179,V1
376,478.7993575636608,517.1941578800179,RL
377,144.7592334831523,517.1941578800179,V1
378,144.7592334831523,517.1941578800179,V1
379,193.83797840639537,149.3126745379308,AL
380,134.54906549834385,149.3126745379308,V1
381,160.406905562218,149.3126745379308,V1
382,183.33908706638363,149.3126745379308,RL
383,198.4589056962962,149.3126745379308,RL
384,198.4589056962962,149.3126745379308,RL
385,229.82569715150277,149.3126745379308,V1
386,150.53320968798204,149.3126745379308,V1
387,215.16113297682134,149.3126745379308,AL
388,195.31599498533103,149.3126745379308,AL
389,195.31599498533103,149.3126745379308,RL
390,195.31599498533103,149.3126745379308,RL
391,232.02676844926742,149.3126745379308,RL
392,197.79400082304252,171.05541958053112,RL
393,220.1972000345919,171.05541958053112,RL
394,220.1972000345919,171.05541958053112,RL
395,384.8292137476202,171.05541958053112,RL
396,276.3191281111433,171.05541958053112,RL
397,327.3516093258367,171.05541958053112,V1
398,158.54056961173757,171.05541958053112,AL
399,211.87698112601396,171.05541958053112,RL
400,211.87698112601396,171.05541958053112,RL
401,115.546634532217,171.05541958053112,V1
402,160.406905562218,171.05541958053112,V1
403,152.45093137790596,171.05541958053112,V1
404,152.45093137790596,171.05541958053112,V1
405,165.30485280802165,171.05541958053112,AL
406,165.30485280802165,171.05541958053112,AL
407,260.9503528286385,171.05541958053112,RL
408,188.79376162441804,171.05541958053112,RL
409,159.02761609123596,171.05541958053112,RL
410,159.02761609123596,171.05541958053112,RL
411,211.1785219781014,171.05541958053112,V1
412,164.61043908453019,171.05541958053112,V1
413,217.58858964870387,171.05541958053112,V1
414,217.58858964870387,171.05541958053112,RL
415,276.7228520088664,171.05541958053112,RL
416,261.03069942734686,171.05541958053112,V1
417,168.820850776497,171.05541958053112,RL
418,168.820850776497,171.05541958053112,AL
419,168.820850776497,171.05541958053112,RL
420,309.9856601501909,514.1134143182263,RL
421,404.6175890918414,514.1134143182263,RL
422,404.6175890918414,514.1134143182263,RL
423,294.8887602567592,514.1134143182263,RL
424,294.8887602567592,514.1134143182263,RL
425,294.8887602567592,514.1134143182263,RL
426,489.85827206289764,514.1134143182263,V1
427,489.85827206289764,514.1134143182263,V1
428,206.9552780433711,514.1134143182263,RL
429,383.90280803490856,514.1134143182263,AL
430,154.6298069760253,514.1134143182263,RL
431,154.6298069760253,514.1134143182263,RL
432,80.38182593061129,514.1134143182263,RL
433,132.42062342229934,514.1134143182263,RL
434,132.42062342229934,514.1134143182263,RL
435,423.7790645417724,514.1134143182263,RL
436,346.590394935813,514.1134143182263,RL
437,406.26225136107143,514.1134143182263,RL
438,241.45974811978178,514.1134143182263,RL
439,175.6712314779128,514.1134143182263,V1
440,304.5208996251829,514.1134143182263,V1
441,139.2640670786958,514.1134143182263,V1
442,250.37906355441473,514.1134143182263,V1
443,403.12260732279003,514.1134143182263,V1
444,131.09445592730498,514.1134143182263,RL
445,131.09445592730498,514.1134143182263,V1
446,172.60684623989957,514.1134143182263,RL
447,314.7628288797165,514.1134143182263,V1
448,242.50410065702576,514.1134143182263,V1
449,385.1225920273014,514.1134143182263,V1
450,317.1685232526598,514.1134143182263,V1
451,317.1685232526598,514.1134143182263,V1
452,351.2411191318493,514.1134143182263,RL
453,351.2411191318493,514.1134143182263,RL
454,351.2411191318493,514.1134143182263,RL
455,351.2411191318493,514.1134143182263,RL
456,207.11273268892717,514.1134143182263,V1
457,305.4343569246331,514.1134143182263,V1
458,427.5749438589507,514.1134143182263,RL
459,381.0933913444737,514.1134143182263,V1
460,214.1667816144338,514.1134143182263,RL
461,274.12750726644794,514.1134143182263,RL
462,225.0428077433522,514.1134143182263,V1
463,245.4192387955668,514.1134143182263,V1
464,245.4192387955668,514.1134143182263,V1
465,245.4192387955668,514.1134143182263,V1
466,245.4192387955668,514.1134143182263,V1
467,190.45712321333266,514.1134143182263,V1
468,300.0625434268451,514.1134143182263,RL
469,211.74423822187265,514.1134143182263,V1
470,211.74423822187265,514.1134143182263,V1
471,207.4718328463635,514.1134143182263,RL
472,207.4718328463635,514.1134143182263,V1
473,285.7097666886564,514.1134143182263,RL
474,285.7097666886564,514.1134143182263,RL
475,298.7659691445566,514.1134143182263,V1
476,311.5682151990997,514.1134143182263,V1
477,371.6277247274568,514.1134143182263,V1
478,299.7329224185921,514.1134143182263,V1
479,299.7329224185921,514.1134143182263,V1
480,230.64484939973738,514.1134143182263,RL
481,151.66409155083232,514.1134143182263,V1
482,151.66409155083232,514.1134143182263,V1
483,401.8108598018317,514.1134143182263,V1
484,352.35630788587974,514.1134143182263,RL
485,422.604801318877,514.1134143182263,RL
486,422.604801318877,514.1134143182263,RL
487,490.8782014413684,514.1134143182263,RL
488,486.51597089325867,514.1134143182263,AL
489,178.44848214548296,514.1134143182263,V1
490,116.73647574692197,514.1134143182263,V1
491,128.36338861047156,514.1134143182263,V1
492,128.36338861047156,514.1134143182263,RL
493,237.60693479667867,514.1134143182263,V1
494,237.60693479667867,514.1134143182263,V1
495,237.60693479667867,514.1134143182263,V1
496,237.60693479667867,514.1134143182263,V1
497,449.5602575535842,514.1134143182263,AL
498,458.91396059348835,514.1134143182263,AL
499,360.6348795639815,514.1134143182263,V1
500,229.7955819616712,514.1134143182263,RL
501,371.39246764578434,514.1134143182263,V1
502,371.39246764578434,514.1134143182263,V1
503,371.39246764578434,514.1134143182263,V1
504,412.7305261723824,514.1134143182263,V1
505,180.4072436728016,514.1134143182263,V1
506,316.5475472036801,514.1134143182263,V1
507,477.9111313490314,514.1134143182263,RL
508,477.9111313490314,514.1134143182263,RL
509,479.00952890532096,514.1134143182263,RL
510,168.9475547183173,514.1134143182263,RL
511,417.7761885012871,514.1134143182263,V1
512,133.02813066112373,514.1134143182263,V1
513,133.02813066112373,514.1134143182263,V1
514,133.02813066112373,514.1134143182263,V1
515,337.10033538782125,514.1134143182263,V1
516,526.5080353419462,514.1134143182263,V1
517,129.31722211258958,514.1134143182263,V1
518,129.31722211258958,514.1134143182263,V1
519,213.56774238351227,514.1134143182263,AL
520,213.56774238351227,514.1134143182263,RL
521,114.4625147656182,514.1134143182263,V1
522,455.31489997831284,514.1134143182263,RL
523,409.4049016102177,514.1134143182263,RL
524,459.5304275895426,514.1134143182263,AL
525,347.47310258501517,514.1134143182263,V1
526,347.47310258501517,514.1134143182263,V1
527,347.47310258501517,514.1134143182263,V1
528,347.47310258501517,514.1134143182263,V1
529,232.34228566020454,514.1134143182263,RL
530,181.03388310527308,514.1134143182263,RL
531,200.14064779445582,514.1134143182263,RL
532,131.9604551610031,514.1134143182263,RL
533,490.3836115772569,514.1134143182263,RL
534,325.95411123100916,514.1134143182263,RL
535,325.95411123100916,514.1134143182263,RL
536,475.30023831585777,514.1134143182263,RL
537,221.46770455146972,514.1134143182263,RL
538,520.4116340554701,514.1134143182263,RL
539,512.579704533376,514.1134143182263,RL
540,89.20229703330487,158.54056961173757,V1
541,204.53909453054618,158.54056961173757,V1
542,235.65776538003092,158.54056961173757,RL
543,168.820850776497,158.54056961173757,RL
544,168.820850776497,158.54056961173757,AL
545,168.820850776497,158.54056961173757,RL
546,168.820850776497,158.54056961173757,RL
547,168.820850776497,158.54056961173757,AL
548,168.820850776497,158.54056961173757,RL
549,115.07779614982014,158.54056961173757,RL
550,150.53320968798204,158.54056961173757,V1
551,340.40125084229066,158.54056961173757,V1
552,340.40125084229066,158.54056961173757,V1
553,340.40125084229066,158.54056961173757,V1
554,340.40125084229066,158.54056961173757,V1
555,189.19690730337024,158.54056961173757,V1
556,460.0339475098296,158.54056961173757,RL
557,276.17985344186593,158.54056961173757,V1
558,255.76058849383512,158.54056961173757,V1
559,157.95884197545058,158.54056961173757,AL
560,109.96806013002934,158.54056961173757,RL
561,109.96806013002934,158.54056961173757,RL
562,190.21403363766177,158.54056961173757,V1
563,190.21403363766177,158.54056961173757,V1
564,269.49620384670044,158.54056961173757,RL
565,244.20694089265373,158.54056961173757,V1
566,320.37570924096514,158.54056961173757,RL
567,215.16113297682134,158.54056961173757,AL
568,244.92751032425562,158.54056961173757,V1
569,244.92751032425562,158.54056961173757,V1
570,135.00426265844175,158.54056961173757,V1
571,230.46603562815028,158.54056961173757,RL
572,181.36954412933468,158.54056961173757,AL
573,384.8292137476202,158.54056961173757,RL
574,384.8292137476202,158.54056961173757,RL
575,200.16723953699187,158.54056961173757,V1
576,162.35179510647322,158.54056961173757,RL
577,171.1138871830585,171.19235430738965,RL
578,171.1138871830585,171.19235430738965,V1
579,193.83797840639537,171.19235430738965,AL
580,397.38342724611675,171.19235430738965,AL
581,170.85990160739078,171.19235430738965,V1
582,215.16113297682134,171.19235430738965,AL
583,447.4391562222111,171.19235430738965,RL
584,327.3516093258367,171.19235430738965,V1
585,157.02619518721994,171.19235430738965,RL
586,157.02619518721994,171.19235430738965,RL
587,181.44541032268427,171.19235430738965,RL
588,168.820850776497,171.19235430738965,RL
589,168.820850776497,171.19235430738965,AL
590,168.820850776497,171.19235430738965,RL
591,313.90116365308097,171.19235430738965,V1
592,148.84045489258372,171.19235430738965,V1
593,148.84045489258372,171.19235430738965,V1
594,267.6561100737741,171.19235430738965,RL
595,158.54056961173757,171.19235430738965,AL
596,329.1671064743588,171.19235430738965,AL
597,215.1158737226304,171.19235430738965,V1
598,276.17985344186593,171.19235430738965,V1
599,110.10045715639583,171.19235430738965,V1
600,204.53909453054618,171.19235430738965,V1
601,211.1785219781014,171.19235430738965,V1
602,211.1785219781014,171.19235430738965,V1
603,211.1785219781014,171.19235430738965,V1
604,211.1785219781014,171.19235430738965,V1
605,211.1785219781014,171.19235430738965,V1
606,163.13109260242146,171.19235430738965,RL
607,151.08932960713148,171.19235430738965,V1
608,151.08932960713148,171.19235430738965,RL
609,151.08932960713148,171.19235430738965,V1
610,473.2968519947646,171.19235430738965,RL
611,197.27328442513124,171.19235430738965,V1
612,269.49620384670044,171.19235430738965,RL
613,160.406905562218,171.19235430738965,V1
614,384.8292137476202,171.19235430738965,RL
615,134.78504456336407,171.19235430738965,AL
616,374.45777698034334,487.3167994006375,V1
617,147.2270637239833,487.3167994006375,RL
618,140.1029875612255,487.3167994006375,V1
619,349.7377849986492,487.3167994006375,RL
620,349.7377849986492,487.3167994006375,RL
621,349.7377849986492,487.3167994006375,AL
622,432.0861037495805,487.3167994006375,RL
623,489.33009874981684,487.3167994006375,AL
624,291.5592923833714,487.3167994006375,RL
625,325.95411123100916,487.3167994006375,RL
626,325.95411123100916,487.3167994006375,RL
627,325.95411123100916,487.3167994006375,RL
628,325.95411123100916,487.3167994006375,RL
629,325.95411123100916,487.3167994006375,RL
630,325.95411123100916,487.3167994006375,RL
631,464.3315839701595,487.3167994006375,V1
632,548.5030031830785,487.3167994006375,V1
633,421.829377888694,487.3167994006375,V1
634,514.8180598802438,487.3167994006375,RL
635,450.36912119490347,487.3167994006375,RL
636,346.6936592175146,487.3167994006375,RL
637,276.8910573096106,487.3167994006375,V1
638,463.10301473965575,487.3167994006375,V1
639,463.10301473965575,487.3167994006375,RL
640,475.30023831585777,487.3167994006375,RL
641,450.5788002604925,487.3167994006375,AL
642,297.0479254424604,487.3167994006375,V1
643,156.06562886025577,487.3167994006375,RL
644,399.8284846220193,487.3167994006375,RL
645,206.13970969802858,487.3167994006375,V1
646,206.13970969802858,487.3167994006375,V1
647,471.5877102280212,487.3167994006375,RL
648,202.12591459486686,487.3167994006375,V1
649,202.12591459486686,487.3167994006375,V1
650,462.15374863908403,487.3167994006375,RL
651,462.15374863908403,487.3167994006375,V1
652,237.60693479667867,487.3167994006375,V1
653,237.60693479667867,487.3167994006375,V1
654,210.83000059045358,487.3167994006375,RL
655,210.83000059045358,487.3167994006375,RL
656,302.57875530322997,487.3167994006375,V1
657,280.14032498258615,487.3167994006375,V1
658,280.14032498258615,487.3167994006375,V1
659,286.3054824785048,487.3167994006375,V1
660,265.75119145230326,487.3167994006375,V1
661,192.69778985505266,487.3167994006375,RL
662,266.3115042476576,487.3167994006375,V1
663,319.23424966181403,487.3167994006375,RL
664,319.23424966181403,487.3167994006375,RL
665,381.99144411774546,487.3167994006375,RL
666,381.99144411774546,487.3167994006375,RL
